Id,UserId,Name,Date
52366,21599,Strunk & White,2013-09-03T10:53:52.670
52367,14417,Tumbleweed,2013-09-03T10:53:52.670
52368,1329,Nice Answer,2013-09-03T11:49:01.277
52369,29816,Scholar,2013-09-03T11:59:02.263
52370,7639,Tumbleweed,2013-09-03T12:39:03.377
52371,13312,Supporter,2013-09-03T12:54:03.130
52372,29847,Student,2013-09-03T13:19:03.087
52373,20917,Disciplined,2013-09-03T13:29:02.400
52374,29816,Student,2013-09-03T13:29:02.400
52375,13804,Yearling,2013-09-03T13:59:03.100
52376,29854,Autobiographer,2013-09-03T14:14:02.290
52377,29854,Supporter,2013-09-03T14:14:02.290
52378,29183,Tumbleweed,2013-09-03T14:29:03.600
52379,14646,Editor,2013-09-03T14:49:02.707
52380,29859,Autobiographer,2013-09-03T14:59:02.267
52381,27240,Supporter,2013-09-03T14:59:02.267
52382,29816,Editor,2013-09-03T15:04:02.600
52383,29857,Student,2013-09-03T15:09:03.200
52384,29822,Editor,2013-09-03T15:14:02.520
52385,27014,Student,2013-09-03T15:19:03.403
52386,7355,Notable Question,2013-09-03T15:24:03.160
52387,29857,Scholar,2013-09-03T15:29:03.057
52389,5739,Revival,2013-09-03T15:59:02.927
52390,27014,Citizen Patrol,03/09/2013 16:42
52391,10830,Benefactor,2013-09-03T16:49:02.490
52392,29792,Scholar,2013-09-03T16:54:03.183
52393,29792,Supporter,2013-09-03T16:54:03.183
52394,1191,Yearling,2013-09-03T17:04:03.713
52395,29863,Student,2013-09-03T17:49:03.133
52396,28327,Editor,2013-09-03T18:24:02.870
52397,28454,Supporter,2013-09-03T18:29:03.330
52398,29617,Commentator,2013-09-03T18:39:02.487
52399,29816,Supporter,2013-09-03T18:44:02.993
52400,29868,Autobiographer,2013-09-03T18:54:02.497
52401,27319,Student,2013-09-03T18:54:02.497
52402,29868,Supporter,2013-09-03T18:54:02.497
52403,29597,Tumbleweed,2013-09-03T18:59:03.490
52404,28327,Commentator,2013-09-03T19:04:02.510
52405,29617,Organizer,2013-09-03T19:04:02.510
52406,12828,Nice Question,2013-09-03T19:09:02.300
52407,7616,Tumbleweed,2013-09-03T19:19:03.657
52408,27581,Research Assistant,2013-09-03T19:24:03.210
52409,29065,Scholar,2013-09-03T19:59:03.007
52410,29861,Supporter,2013-09-03T19:59:03.007
52411,14646,Teacher,2013-09-03T19:59:03.007
52412,24106,Student,2013-09-03T20:19:03.340
52413,29795,Editor,2013-09-03T20:29:02.697
52414,29617,Citizen Patrol,2013-09-03T21:09:17.843
52415,17308,Scholar,2013-09-03T22:59:03.733
52416,29871,Student,2013-09-03T23:04:04.370
52417,29820,Commentator,2013-09-03T23:09:03.477
52418,29873,Editor,2013-09-03T23:09:03.477
52419,29875,Peer Pressure,2013-09-03T23:09:03.477
52420,29873,Custodian,2013-09-03T23:14:04.120
52421,13818,Yearling,2013-09-03T23:49:04.293
52422,4054,Notable Question,2013-09-03T23:54:04.160
52423,29874,Student,2013-09-03T23:59:03.870
52424,29736,Scholar,2013-09-04T00:54:03.973
52425,2669,Altruist,2013-09-04T00:59:03.280
52427,29829,Supporter,2013-09-04T01:24:04.047
52428,29617,Excavator,2013-09-04T01:54:03.697
52429,3242,Informed,2013-09-04T02:26:50.880
52430,3382,r,2013-09-04T03:00:28.480
52431,3277,spss,2013-09-04T03:00:28.480
52432,3277,regression,2013-09-04T03:00:28.480
52433,13818,Fanatic,2013-09-04T03:04:06.807
52434,3242,Editor,2013-09-04T03:54:07.953
52435,3242,Student,2013-09-04T04:14:11.623
52436,11708,Critic,2013-09-04T04:39:15.420
52437,29874,Scholar,2013-09-04T04:54:16.223
52438,7482,Critic,2013-09-04T05:04:15.533
52439,29886,Editor,2013-09-04T05:29:18.067
52441,29820,Custodian,2013-09-04T06:44:25.347
52442,29820,Editor,2013-09-04T06:54:25.470
52443,29889,Student,2013-09-04T06:59:25.633
52444,29820,Supporter,2013-09-04T07:14:25.793
52445,29696,Editor,2013-09-04T07:29:25.283
52446,29852,Editor,2013-09-04T07:39:25.780
52448,29894,Autobiographer,2013-09-04T09:44:25.153
52449,29894,Teacher,2013-09-04T09:59:26.020
52450,29893,Student,2013-09-04T10:04:25.790
52451,29886,Student,2013-09-04T10:19:26.110
52452,29630,Tumbleweed,2013-09-04T10:44:26.160
52453,5751,Supporter,2013-09-04T11:09:25.917
52454,29901,Student,2013-09-04T11:24:25.953
52455,1395,Popular Question,2013-09-04T11:49:25.800
52456,29631,Tumbleweed,2013-09-04T11:49:25.800
52457,29903,Student,2013-09-04T11:54:26.727
52458,29894,Editor,2013-09-04T12:04:25.333
52459,29903,Scholar,2013-09-04T12:04:25.333
52460,29909,Autobiographer,2013-09-04T12:24:25.080
52461,29906,Student,2013-09-04T12:29:25.743
52462,29872,Editor,2013-09-04T12:54:25.463
52463,29911,Supporter,2013-09-04T13:04:26.103
52464,29340,Autobiographer,2013-09-04T13:34:25.270
52465,29869,Student,2013-09-04T14:04:25.563
52466,7832,Popular Question,2013-09-04T14:14:25.750
52467,22228,Popular Question,2013-09-04T14:19:25.663
52468,7594,Scholar,2013-09-04T14:24:26.153
52469,29736,Supporter,2013-09-04T14:39:25.863
52470,29915,Autobiographer,2013-09-04T14:44:25.260
52471,770,Excavator,2013-09-04T14:44:25.260
52472,29912,Editor,2013-09-04T15:14:25.730
52473,8402,Custodian,2013-09-04T15:44:26.650
52474,29912,Student,2013-09-04T15:49:26.813
52475,29872,Student,2013-09-04T16:09:26.950
52476,29889,Teacher,2013-09-04T16:14:26.847
52478,29644,Tumbleweed,2013-09-04T16:19:26.883
52479,23970,Supporter,2013-09-04T16:49:26.877
52480,12400,Supporter,2013-09-04T16:54:26.963
52481,29886,Scholar,2013-09-04T17:04:26.993
52482,29886,Supporter,2013-09-04T17:04:26.993
52483,26275,Tumbleweed,2013-09-04T17:19:26.950
52484,27866,Supporter,2013-09-04T17:54:26.997
52485,279,Taxonomist,2013-09-04T18:14:27.010
52486,29920,Student,2013-09-04T18:29:26.657
52487,4456,Yearling,2013-09-04T18:44:27.057
52488,10026,Excavator,2013-09-04T18:49:26.767
52489,29914,Student,2013-09-04T18:49:26.767
52490,5650,Autobiographer,2013-09-04T18:59:26.060
52491,7616,Critic,2013-09-04T19:24:26.327
52492,29921,Student,2013-09-04T19:29:26.757
52493,13815,Student,2013-09-04T19:54:26.917
52494,29914,Editor,2013-09-04T20:24:26.737
52495,29924,Student,2013-09-04T20:34:26.987
52496,29537,Editor,2013-09-04T20:39:26.303
52497,29491,Teacher,2013-09-04T20:39:26.303
52498,1520,Nice Question,2013-09-04T20:44:34.923
52499,29914,Supporter,2013-09-04T20:44:34.923
52500,2970,Good Answer,2013-09-04T21:04:32.807
52501,29617,Quorum,2013-09-04T22:16:08.067
52502,13234,Supporter,2013-09-04T22:24:57.967
52503,29926,Student,2013-09-04T22:34:57.870
52504,23970,Commentator,2013-09-04T23:15:02.143
52505,29829,Scholar,2013-09-04T23:35:04.123
52506,5176,Tumbleweed,2013-09-05T00:00:15.360
52507,29929,Editor,2013-09-05T00:15:17.053
52508,29923,Student,2013-09-05T00:35:17.880
52510,29869,Scholar,2013-09-05T04:20:29.247
52511,5296,Nice Answer,2013-09-05T05:30:28.263
52512,5296,Enlightened,2013-09-05T06:00:28.693
52513,805,Nice Answer,2013-09-05T06:05:28.483
52514,29935,Student,2013-09-05T06:30:28.877
52515,29936,Autobiographer,2013-09-05T06:50:28.433
52516,27900,Commentator,2013-09-05T07:00:28.480
52517,22109,Popular Question,2013-09-05T07:05:28.987
52518,7290,Revival,2013-09-05T07:30:29.380
52519,29928,Teacher,2013-09-05T08:30:29.350
52520,27462,Editor,2013-09-05T08:35:28.857
52521,8489,Scholar,2013-09-05T09:10:29.327
52522,29942,Supporter,2013-09-05T09:35:29.713
52523,7535,Popular Question,2013-09-05T09:40:29.513
52524,29929,Scholar,2013-09-05T10:30:29.847
52525,28504,Editor,2013-09-05T10:50:29.717
52526,12455,Popular Question,2013-09-05T11:05:29.973
52527,29690,Tumbleweed,2013-09-05T11:10:31.183
52528,3907,Autobiographer,2013-09-05T11:35:29.577
52529,364,Popular Question,2013-09-05T11:40:30.270
52530,21840,Tumbleweed,2013-09-05T12:50:30.960
52531,27462,Scholar,2013-09-05T13:00:29.863
52532,7344,Commentator,2013-09-05T13:20:30.843
52533,26232,Tumbleweed,2013-09-05T13:20:30.843
52534,29953,Autobiographer,2013-09-05T13:30:29.387
52535,29915,Scholar,2013-09-05T14:00:29.943
52536,13815,Supporter,2013-09-05T14:40:30.483
52537,29941,Student,2013-09-05T14:50:30.747
52538,9003,Editor,2013-09-05T15:05:29.547
52539,27581,Disciplined,2013-09-05T15:40:33.720
52540,26960,Student,2013-09-05T15:40:33.720
52541,28191,Student,2013-09-05T15:45:34.307
52542,29549,Student,2013-09-05T15:45:34.307
52543,29953,Student,2013-09-05T15:45:34.307
52545,11127,Student,2013-09-05T15:50:35.470
52546,24517,Student,2013-09-05T15:50:35.470
52547,29944,Student,2013-09-05T15:50:35.470
52548,29948,Student,2013-09-05T15:50:35.470
52549,29943,Teacher,2013-09-05T15:50:35.470
52550,29956,Teacher,2013-09-05T15:55:36.290
52551,29238,Supporter,2013-09-05T16:05:35.817
52552,17010,Supporter,2013-09-05T17:15:55.367
52553,24517,Editor,2013-09-05T17:20:58.297
52554,29447,Tumbleweed,2013-09-05T17:20:58.297
52555,29685,Tumbleweed,2013-09-05T17:20:58.297
52556,11763,Popular Question,2013-09-05T17:45:58.690
52557,29926,Supporter,2013-09-05T17:51:00.680
52558,20363,Tumbleweed,2013-09-05T17:51:00.680
52560,27623,Student,2013-09-05T18:36:03.770
52561,29922,Editor,2013-09-05T18:51:04.630
52562,5,Notable Question,2013-09-05T19:06:04.750
52563,29964,Autobiographer,2013-09-05T19:46:05.367
52564,11819,Nice Question,2013-09-05T20:01:05.153
52565,2965,Popular Question,2013-09-05T20:06:06.050
52566,29963,Student,2013-09-05T20:21:06.180
52567,29514,Informed,2013-09-05T20:26:24.890
52568,805,Nice Answer,2013-09-05T20:31:05.193
52569,29598,Tumbleweed,2013-09-05T20:56:06.667
52570,29965,Student,2013-09-05T21:21:06.073
52571,10487,Informed,2013-09-05T22:28:10.210
52572,27250,Scholar,2013-09-05T22:56:06.173
52573,28640,Editor,2013-09-05T23:46:05.630
52574,11455,Popular Question,2013-09-06T00:16:05.890
52575,29969,Student,2013-09-06T00:31:06.050
52576,5725,Supporter,2013-09-06T00:56:06.037
52577,29452,Supporter,2013-09-06T01:06:06.003
52578,7290,Necromancer,2013-09-06T01:51:05.643
52579,22468,Revival,2013-09-06T03:46:07.347
52580,301,Critic,2013-09-06T04:31:06.300
52581,18447,Student,2013-09-06T04:41:07.097
52582,29959,Student,2013-09-06T04:51:06.907
52583,11296,Informed,2013-09-06T04:53:52.323
52584,29975,Autobiographer,2013-09-06T06:31:06.277
52585,29879,Editor,2013-09-06T07:11:06.703
52586,4456,Commentator,2013-09-06T07:36:06.410
52587,4456,Scholar,2013-09-06T07:36:06.410
52588,29897,Editor,2013-09-06T08:16:06.667
52589,28285,Editor,2013-09-06T09:16:06.750
52590,27623,Editor,2013-09-06T09:21:06.913
52592,29976,Student,2013-09-06T10:16:06.737
52593,29981,Autobiographer,2013-09-06T10:31:06.663
52594,29978,Student,2013-09-06T11:11:10.207
52595,28285,Supporter,2013-09-06T11:21:13.407
52596,29913,Teacher,2013-09-06T11:21:13.407
52597,22088,Popular Question,2013-09-06T12:21:23.707
52598,8515,Commentator,2013-09-06T12:41:25.453
52599,4673,Notable Question,2013-09-06T13:11:33.433
52600,13600,Popular Question,2013-09-06T13:11:33.433
52601,26800,Tumbleweed,2013-09-06T13:16:34.783
52602,29985,Informed,2013-09-06T13:20:42.930
52603,29969,Editor,2013-09-06T13:21:34.337
52604,29985,Supporter,2013-09-06T13:21:34.337
52605,19806,Nice Question,2013-09-06T13:31:34.837
52606,29985,Autobiographer,2013-09-06T13:31:34.837
52607,25404,Teacher,2013-09-06T13:31:34.837
52608,29924,Editor,2013-09-06T13:36:36.530
52609,29985,Suffrage,2013-09-06T13:36:36.530
52610,29926,Scholar,2013-09-06T13:46:36.903
52611,29722,Tumbleweed,2013-09-06T13:46:36.903
52612,27014,Supporter,2013-09-06T14:11:44.577
52613,13815,Scholar,2013-09-06T14:26:44.583
52614,9177,Notable Question,2013-09-06T14:31:44.043
52615,26881,Supporter,2013-09-06T14:41:44.493
52616,23854,Student,2013-09-06T14:46:44.267
52617,29988,Student,2013-09-06T15:01:44.803
52618,27014,Editor,2013-09-06T15:06:44.387
52619,29971,Editor,2013-09-06T15:11:44.487
52620,13154,Popular Question,2013-09-06T15:21:44.297
52621,29995,Student,2013-09-06T15:46:44.880
52622,29995,Editor,2013-09-06T15:51:44.387
52623,29997,Student,2013-09-06T16:01:44.757
52624,29879,Student,2013-09-06T16:11:44.473
52625,1704,Tumbleweed,2013-09-06T16:31:45.143
52626,13559,Nice Question,2013-09-06T16:51:43.937
52627,29963,Commentator,2013-09-06T17:06:44.127
52628,29959,Scholar,2013-09-06T17:06:44.127
52629,29963,Scholar,2013-09-06T17:11:44.727
52630,8013,Revival,2013-09-06T17:16:44.580
52631,10350,Nice Answer,2013-09-06T17:26:43.873
52632,8413,Good Answer,2013-09-06T17:26:43.873
52633,10350,Yearling,2013-09-06T17:26:43.873
52634,29852,Teacher,2013-09-06T17:36:45.043
52635,29897,Teacher,2013-09-06T17:46:44.980
52636,30001,Student,2013-09-06T17:51:44.813
52637,22311,Organizer,2013-09-06T17:56:44.617
52638,22484,Tumbleweed,2013-09-06T18:06:45.317
52639,27014,Scholar,2013-09-06T18:36:44.767
52640,14574,Autobiographer,2013-09-06T18:51:43.933
52641,30002,Teacher,2013-09-06T18:51:43.933
52642,4673,Popular Question,2013-09-06T19:06:44.593
52643,24517,Scholar,2013-09-06T19:06:44.593
52644,24517,Supporter,2013-09-06T19:06:44.593
52645,30004,Student,2013-09-06T19:11:44.553
52646,11829,Promoter,2013-09-06T19:16:44.410
52647,11829,Student,2013-09-06T19:26:45.050
52648,30007,Autobiographer,2013-09-06T19:51:43.927
52649,24905,Fanatic,2013-09-06T19:51:43.927
52650,30007,Supporter,2013-09-06T19:51:43.927
52651,30010,Editor,2013-09-06T20:56:44.517
52652,30008,Student,2013-09-06T21:01:44.787
52653,29914,Promoter,2013-09-06T21:06:44.700
52654,30010,Student,2013-09-06T21:16:44.933
52655,12218,Notable Question,2013-09-06T22:01:45.500
52656,5880,Nice Question,2013-09-07T00:11:44.797
52657,17748,Editor,2013-09-07T00:51:45.117
52658,21047,Fanatic,2013-09-07T01:06:45.417
52659,686,Nice Answer,2013-09-07T01:31:44.763
52660,686,Enlightened,2013-09-07T01:36:45.663
52661,183,Notable Question,2013-09-07T01:56:45.173
52662,29590,Scholar,2013-09-07T02:26:45.980
52663,30012,Student,2013-09-07T02:31:45.940
52664,30016,Student,2013-09-07T02:31:45.940
52665,17748,Commentator,2013-09-07T02:36:45.177
52666,17748,Supporter,2013-09-07T02:36:45.177
52667,30018,Student,2013-09-07T03:22:58.273
52668,4783,Popular Question,2013-09-07T03:43:06.737
52669,12938,Student,2013-09-07T04:38:25.940
52670,1195,Nice Question,2013-09-07T05:33:29.950
52671,29020,Nice Answer,2013-09-07T05:48:30.097
52672,29695,Supporter,2013-09-07T07:08:31.350
52673,16643,Notable Question,2013-09-07T07:28:31.060
52674,21599,Revival,2013-09-07T07:58:31.663
52675,26696,Editor,2013-09-07T09:08:31.523
52676,30022,Editor,2013-09-07T09:18:31.083
52677,30026,Autobiographer,2013-09-07T10:08:30.887
52678,2817,Self-Learner,2013-09-07T10:53:31.540
52679,29020,Informed,2013-09-07T11:02:31.233
52680,30014,Student,2013-09-07T11:53:32.013
52681,29695,Teacher,2013-09-07T12:28:31.623
52682,20633,Teacher,2013-09-07T12:28:31.623
52683,20633,Editor,2013-09-07T12:48:31.493
52684,3077,Yearling,2013-09-07T12:48:31.493
52685,28988,Enthusiast,2013-09-07T13:48:31.967
52687,29924,Scholar,2013-09-07T14:58:31.530
52688,30031,Student,2013-09-07T16:08:32.107
52689,30023,Student,2013-09-07T16:13:31.930
52690,29936,Supporter,2013-09-07T16:33:32.573
52691,7740,Popular Question,2013-09-07T16:43:32.523
52692,16101,Popular Question,2013-09-07T18:03:32.617
52693,13915,Yearling,2013-09-07T18:53:33.277
52694,29355,Supporter,2013-09-07T19:33:33.003
52695,29355,Editor,2013-09-07T20:23:35.963
52696,26584,Promoter,2013-09-07T20:38:41.890
52697,30034,Student,2013-09-07T21:59:06.967
52698,14640,Popular Question,2013-09-07T22:14:29.257
52699,8552,Scholar,2013-09-07T22:59:45.473
52700,8552,Supporter,2013-09-07T22:59:45.473
52701,12496,Notable Question,2013-09-08T00:09:57.697
52702,26440,Autobiographer,2013-09-08T00:49:57.280
52703,17661,Self-Learner,2013-09-08T01:24:58.363
52704,29765,Editor,2013-09-08T06:00:30.773
52705,21621,Student,2013-09-08T06:25:31.807
52706,28668,Supporter,2013-09-08T07:05:31.517
52707,28668,Scholar,2013-09-08T07:10:31.447
52708,30043,Autobiographer,2013-09-08T07:40:30.800
52709,9887,Popular Question,2013-09-08T08:00:31.077
52710,1098,Tumbleweed,2013-09-08T10:25:32.387
52711,3488,Popular Question,2013-09-08T11:00:31.973
52712,20633,Critic,2013-09-08T11:50:31.883
52713,29775,Tumbleweed,2013-09-08T12:50:33.323
52715,29331,Tumbleweed,2013-09-08T13:35:32.963
52716,30052,Autobiographer,2013-09-08T13:40:31.657
52717,30050,Student,2013-09-08T14:05:32.723
52718,7417,Popular Question,08/09/2013 15:55
52719,29617,Revival,2013-09-08T16:36:04.600
52720,5875,Popular Question,2013-09-08T16:51:07.480
52721,30049,Editor,2013-09-08T17:01:06.993
52722,10619,Citizen Patrol,2013-09-08T18:04:27.893
52723,10619,Informed,2013-09-08T18:12:12.970
52724,29765,Scholar,2013-09-08T18:31:19.977
52725,23854,Supporter,2013-09-08T18:31:19.977
52726,30035,Editor,2013-09-08T19:16:35.930
52727,29783,Tumbleweed,2013-09-08T19:16:35.930
52728,29786,Tumbleweed,2013-09-08T19:16:35.930
52729,21240,Custodian,2013-09-08T20:16:44.227
52730,30064,Student,2013-09-08T20:46:44.390
52731,14076,Informed,2013-09-08T20:51:24.350
52732,29437,Student,2013-09-08T21:16:43.557
52733,29544,Supporter,2013-09-08T21:16:43.557
52734,30066,Student,2013-09-08T22:01:43.617
52735,29789,Tumbleweed,2013-09-08T22:06:44.233
52736,20148,Informed,2013-09-08T22:22:34.887
52737,30069,Editor,2013-09-08T23:16:43.283
52738,13610,Supporter,2013-09-08T23:21:43.897
52739,30069,Student,2013-09-08T23:36:43.450
52740,21599,Enthusiast,2013-09-09T00:16:43.097
52741,10117,Tumbleweed,2013-09-09T03:51:43.763
52742,30073,Supporter,2013-09-09T04:26:44.180
52743,30074,Autobiographer,2013-09-09T04:56:43.813
52744,10037,Popular Question,2013-09-09T06:16:44.217
52745,4290,Popular Question,2013-09-09T06:36:44.417
52746,23785,Supporter,2013-09-09T07:22:24.747
52747,26838,Enthusiast,2013-09-09T07:52:23.583
52748,27900,Supporter,2013-09-09T07:57:23.200
52749,30078,Autobiographer,2013-09-09T08:02:22.597
52750,6141,Editor,2013-09-09T08:37:30.113
52751,601,Custodian,2013-09-09T08:57:30.940
52752,601,Custodian,2013-09-09T08:57:30.940
52753,29994,Editor,2013-09-09T09:12:30.397
52754,29994,Autobiographer,2013-09-09T09:17:30.730
52755,16306,Scholar,2013-09-09T10:12:38.947
52756,24894,Tumbleweed,2013-09-09T10:12:38.947
52757,29779,Scholar,2013-09-09T10:32:42.990
52758,29576,Scholar,2013-09-09T11:07:50.287
52759,776,Notable Question,2013-09-09T11:12:50.013
52760,30081,Editor,2013-09-09T11:22:52.013
52761,29997,Editor,2013-09-09T11:32:51.870
52762,29340,Supporter,2013-09-09T11:57:58.433
52763,29618,Tumbleweed,2013-09-09T12:23:01.033
52764,13561,Popular Question,2013-09-09T12:48:00.413
52765,13525,Commentator,2013-09-09T13:03:05.807
52766,30084,Editor,2013-09-09T13:03:05.807
52767,21030,Custodian,2013-09-09T13:33:07.130
52768,20036,Student,2013-09-09T13:43:06.660
52769,17617,Editor,2013-09-09T13:58:06.907
52770,2310,Popular Question,2013-09-09T14:03:07.040
52771,8288,Popular Question,2013-09-09T14:08:07.627
52772,29109,Critic,2013-09-09T14:13:06.757
52773,12752,Editor,2013-09-09T14:23:07.193
52774,30091,Autobiographer,2013-09-09T14:53:07.157
52776,30091,Informed,2013-09-09T15:32:10.500
52777,30091,Editor,2013-09-09T15:33:07.740
52778,30001,Scholar,2013-09-09T15:33:07.740
52780,30091,Student,2013-09-09T15:53:07.533
52781,27581,Custodian,2013-09-09T16:13:08.093
52782,22047,Civic Duty,2013-09-09T16:28:06.777
52783,20639,Commentator,2013-09-09T16:38:06.823
52784,11411,Yearling,2013-09-09T17:18:08.050
52785,29617,Critic,2013-09-09T17:33:06.930
52786,30036,Teacher,2013-09-09T17:33:06.930
52787,30094,Scholar,2013-09-09T17:38:07.530
52788,30094,Student,2013-09-09T17:48:07.823
52789,30094,Custodian,2013-09-09T17:48:07.823
52790,17617,Teacher,2013-09-09T17:58:07.947
52791,582,Custodian,2013-09-09T18:13:07.890
52792,601,Popular Question,2013-09-09T18:53:07.583
52793,4083,Scholar,2013-09-09T19:08:07.557
52794,20790,Student,2013-09-09T19:18:07.900
52795,656,Nice Question,2013-09-09T19:23:06.733
52796,14076,Student,2013-09-09T19:58:07.580
52797,29823,Tumbleweed,2013-09-09T19:58:07.580
52798,13962,Yearling,2013-09-09T19:58:07.580
52799,25656,Informed,2013-09-09T20:21:33.310
52800,30097,Student,2013-09-09T20:38:07.447
52802,29936,Scholar,2013-09-09T20:58:07.460
52803,29994,Teacher,2013-09-09T21:03:07.983
52804,17230,Investor,2013-09-09T21:08:07.630
52805,12752,Teacher,2013-09-09T21:18:08.173
52806,25212,Revival,2013-09-09T21:23:09.213
52807,30099,Autobiographer,2013-09-09T21:33:06.817
52808,27464,Commentator,2013-09-09T21:58:06.860
52809,14143,Scholar,2013-09-09T22:13:07.617
52810,20790,Citizen Patrol,2013-09-09T22:44:28.873
52811,14589,Editor,2013-09-09T23:23:07.873
52812,14599,Notable Question,2013-09-09T23:33:08.653
52813,12752,Supporter,2013-09-10T00:08:08.890
52814,919,Nice Answer,2013-09-10T00:18:07.543
52815,30070,Scholar,2013-09-10T00:53:08.323
52816,21650,Promoter,2013-09-10T01:28:08.230
52817,30102,Student,2013-09-10T01:53:08.157
52818,6248,Yearling,2013-09-10T01:53:08.157
52819,25846,Commentator,2013-09-10T01:58:08.210
52820,22110,Autobiographer,2013-09-10T02:18:08.970
52821,29914,Benefactor,2013-09-10T02:23:07.930
52822,29914,Scholar,2013-09-10T02:23:07.930
52823,14514,Editor,2013-09-10T02:33:12.990
52824,27492,Informed,2013-09-10T03:14:25.693
52825,13702,Popular Question,2013-09-10T03:38:22.457
52827,30107,Student,2013-09-10T05:38:37.447
52828,30091,Supporter,2013-09-10T05:43:37.237
52829,9886,Popular Question,2013-09-10T06:13:41.167
52830,18287,Popular Question,2013-09-10T06:53:45.393
52831,24771,Supporter,2013-09-10T07:23:49.480
52832,24503,Nice Question,2013-09-10T07:43:50.727
52833,11441,Student,2013-09-10T08:03:52.420
52834,24137,Commentator,2013-09-10T08:08:51.507
52835,18164,Popular Question,2013-09-10T08:33:52.247
52836,14715,Custodian,2013-09-10T08:33:52.247
52838,4967,Supporter,2013-09-10T09:23:52.503
52839,30115,Student,2013-09-10T09:53:52.517
52840,30116,Autobiographer,2013-09-10T09:58:51.587
52841,30116,Supporter,2013-09-10T09:58:51.587
52842,5674,Notable Question,2013-09-10T10:43:52.007
52843,11867,Necromancer,2013-09-10T10:53:52.317
52844,24894,Student,2013-09-10T11:18:52.493
52845,24344,Student,2013-09-10T11:23:53.093
52846,23607,Scholar,2013-09-10T11:43:53.040
52847,23607,Editor,2013-09-10T11:48:52.487
52848,30122,Student,2013-09-10T11:53:53.163
52849,30123,Student,2013-09-10T11:58:52.967
52850,30111,Editor,2013-09-10T12:03:52.740
52851,25212,Commentator,2013-09-10T12:18:52.167
52852,976,Popular Question,2013-09-10T12:48:52.613
52853,4856,Nice Answer,2013-09-10T12:58:51.910
52854,4856,Enlightened,2013-09-10T13:08:52.593
52855,14076,Scholar,2013-09-10T13:28:52.887
52856,26283,Supporter,2013-09-10T13:33:52.910
52857,30036,Supporter,2013-09-10T13:33:52.910
52858,30036,Informed,2013-09-10T13:34:51.297
52859,24515,Student,2013-09-10T13:58:52.913
52860,30121,Informed,2013-09-10T14:04:08.690
52861,26584,Scholar,2013-09-10T14:18:53.290
52862,30125,Student,2013-09-10T14:18:53.290
52863,14715,Scholar,2013-09-10T14:43:52.657
52864,30124,Student,2013-09-10T14:58:53.713
52865,10760,Tumbleweed,2013-09-10T15:03:53.887
52866,4257,Nice Answer,2013-09-10T15:28:52.043
52867,4257,Enlightened,2013-09-10T15:28:52.043
52868,26584,Benefactor,2013-09-10T15:33:52.300
52869,17230,Necromancer,2013-09-10T15:33:52.300
52870,30129,Autobiographer,2013-09-10T15:43:52.097
52871,30129,Supporter,2013-09-10T15:43:52.097
52872,29617,Tag Editor,2013-09-10T15:58:52.943
52873,1583,Notable Question,2013-09-10T16:28:52.610
52874,6000,Revival,2013-09-10T16:28:52.610
52875,29992,Editor,2013-09-10T16:33:52.850
52876,30131,Student,2013-09-10T16:43:52.943
52877,778,Popular Question,2013-09-10T17:08:53.367
52878,30124,Editor,2013-09-10T17:33:53.537
52879,30124,Scholar,2013-09-10T17:33:53.537
52880,25632,Tumbleweed,2013-09-10T17:38:54.713
52881,5525,Student,2013-09-10T18:03:54.340
52882,12005,Teacher,2013-09-10T18:03:54.340
52883,5525,Supporter,2013-09-10T18:18:54.283
52884,5525,Scholar,2013-09-10T18:23:53.680
52885,21248,Student,2013-09-10T18:38:54.030
52886,20148,Supporter,2013-09-10T18:48:54.073
52887,30133,Teacher,2013-09-10T18:48:54.073
52888,30133,Revival,2013-09-10T18:58:53.697
52889,12562,Popular Question,2013-09-10T19:49:31.130
52890,11829,Benefactor,2013-09-10T20:24:34.287
52891,11829,Scholar,2013-09-10T20:24:34.287
52892,30137,Student,2013-09-10T20:54:38.110
52893,5927,Supporter,2013-09-10T20:54:38.110
52894,22426,Tumbleweed,2013-09-10T20:54:38.110
52895,8927,Citizen Patrol,2013-09-10T20:55:03.350
52896,29617,Revival,2013-09-10T21:09:41.397
52897,14589,Supporter,2013-09-10T21:44:56.273
52898,30139,Teacher,2013-09-10T22:09:58.730
52899,29686,Student,2013-09-10T22:19:59.367
52900,25,Nice Answer,2013-09-10T22:24:58.483
52901,601,Custodian,2013-09-10T22:24:58.483
52902,12975,Popular Question,2013-09-10T22:40:02.613
52903,25,Enlightened,2013-09-10T22:45:02.387
52904,30142,Student,2013-09-10T23:40:18.227
52905,24449,Tumbleweed,2013-09-11T00:40:26.543
52906,30137,Citizen Patrol,2013-09-11T01:45:05.473
52907,12306,Teacher,2013-09-11T02:55:27.200
52908,2958,probability,2013-09-11T03:00:16.893
52909,8705,Popular Question,2013-09-11T03:20:31.327
52910,25041,Scholar,2013-09-11T03:35:31.050
52911,12401,Popular Question,2013-09-11T04:15:31.073
52912,9576,Popular Question,2013-09-11T04:50:30.683
52913,29374,Editor,2013-09-11T04:55:30.567
52915,21829,Popular Question,2013-09-11T07:20:30.637
52916,13147,Notable Question,2013-09-11T07:40:30.853
52917,11060,Organizer,2013-09-11T07:40:30.853
52918,30153,Student,2013-09-11T07:40:30.853
52919,27765,Student,2013-09-11T09:05:31.903
